symbol,type,date,entry,exit,sl,tp,rr,risk_pct,pnl_pct,win,reason,days,year
CAG,B,2016-07-01,26.03086046218872,25.118879318237305,24.806889278317872,29.702774013801264,3.0,4.702000479963905,-3.503461382984703,False,below_sma,17,2016
CAG,B,2017-02-21,28.22809518814087,29.12923258368442,27.62733692444517,29.12923258368442,1.5000000000000029,2.12822813474176,3.192342202112646,True,target,3,2017
CAG,B,2020-09-02,29.41645849227905,28.92036228906895,28.92036228906895,30.560325077211598,2.305735414887078,1.6864579512190816,-1.6864579512190816,False,stop,1,2020
CAG,A,2021-05-13,30.005133934020996,29.656423568725586,28.708845783752995,31.949566159423,1.5000000000000013,4.320221176544122,-1.1621690010189523,False,below_sma,18,2021
CAG,A,2024-09-03,28.646317920684815,29.660879135131836,26.007692049286153,36.5621955348808,2.9999999999999987,9.21104722325718,3.541681053935488,True,timeout,20,2024
COP,A,2017-01-25,37.573163223266604,35.64793324558062,35.64793324558062,40.461008189795585,1.5,5.123949682505885,-5.123949682505885,False,stop,3,2017
COP,B,2021-02-22,42.13051151275635,43.693580627441406,38.985909831219224,51.564316557367725,3.0,7.4639532458204245,3.710064413084061,True,timeout,20,2021
COP,B,2022-01-07,68.40361312866212,79.6335220336914,63.709972641695664,82.48453458956146,2.9999999999999987,6.8616850372188125,16.417128264711202,True,timeout,20,2022
COO,B,2016-06-24,41.21807052612305,43.3067822321635,40.47647933227605,43.3067822321635,2.816527115438451,1.799189492329577,5.067465990958196,True,target,5,2016
COO,A,2016-08-19,45.44147735595703,47.05136489868164,42.92776994294872,49.2120384754695,1.4999999999999987,5.531746675658607,3.5427711342082127,True,timeout,20,2016
COO,B,2017-03-22,49.386711044311525,50.062843322753906,48.064068888090915,51.37067427864244,1.5,2.6781337089523696,1.3690571089776176,True,timeout,20,2017
COO,A,2017-05-04,50.64739906311035,57.13784378739252,48.483917488349626,57.13784378739252,3.0,4.271653855442543,12.814961566327629,True,target,20,2017
COO,A,2018-07-20,61.46963642120361,64.35105895996094,57.09321889079621,68.03426271681471,1.4999999999999991,7.119641151639837,4.6875542243542485,True,timeout,20,2018
COO,B,2021-01-19,95.83973739624024,91.58645017507149,91.58645017507149,108.59959905974648,3.0,4.437916188755754,-4.437916188755754,False,stop,6,2021
COO,B,2023-05-22,96.55215339660644,95.6774320129488,95.6774320129488,98.7923282981772,2.561015362632925,0.9059574052839174,-0.9059574052839174,False,stop,1,2023
COO,A,2026-02-13,82.16009788513183,80.19999694824219,78.50042820691075,87.64960240246344,1.499999999999998,4.454315138886115,-2.3857091061771443,False,below_sma,13,2026
CPRT,B,2020-09-18,25.65585090637207,27.5,24.781305314352267,27.5,2.1086940583266593,3.408756915572014,7.188025454146619,True,target,12,2020
CPRT,B,2020-10-29,27.541799697875977,29.639999389648438,26.731552195635942,29.639999389648438,2.5895787225159155,2.9418829238763258,7.618237423803043,True,target,3,2020
CPRT,B,2020-11-02,28.06650037765503,30.354803351145392,26.540965061994786,30.354803351145392,1.5,5.435431190683068,8.153146786024603,True,target,2,2020
GLW,B,2017-04-27,22.675663661956786,23.33881187438965,21.759313390068748,25.424714477620903,3.0,4.041117761970557,2.9244930702753065,True,timeout,20,2017
GLW,B,2017-05-25,23.105423755645752,23.634195242144727,22.752909431313103,23.634195242144727,1.500000000000005,1.5256778151342625,2.2885167227014014,True,target,5,2017
GLW,A,2017-06-01,23.305720653533935,24.096538543701172,21.71219353690416,28.086302003423263,3.0,6.837493421977249,3.3932350855982722,True,timeout,20,2017
GLW,B,2017-06-23,23.55708595275879,24.3285254279795,23.299939461018553,24.3285254279795,3.0,1.0915887145630676,3.274766143689203,True,target,11,2017
GLW,A,2017-11-27,25.436000919342042,25.95746612548828,24.18756056506375,27.30866145075948,1.5000000000000013,4.908162876063398,2.05010688511851,True,timeout,20,2017
GLW,A,2017-11-28,25.745517539978028,25.93341636657715,24.198547204167376,30.386428547409984,3.0,6.008697760332428,0.7298312271538074,True,timeout,20,2017
GLW,B,2018-01-04,26.793113708496094,25.65337488896605,25.65337488896605,30.21233016708623,3.0,4.2538498210032,-4.2538498210032,False,stop,17,2018
GLW,A,2018-09-10,27.453422756195067,28.138896942138672,25.165450317399078,30.88538141438905,1.5,8.334015248716817,2.496862384086233,True,timeout,20,2018
GLW,B,2019-03-15,28.21945821762085,27.816301689159463,27.816301689159463,29.10728786516183,2.2021958838898255,1.428647301986995,-1.428647301986995,False,stop,6,2019
GLW,B,2020-09-17,28.093109951019287,27.73650100826751,27.73650100826751,29.27608804298901,3.3172978861417772,1.269382219959019,-1.269382219959019,False,stop,2,2020
GLW,B,2023-02-01,32.08019725799561,31.43922996520996,31.169106343948684,34.07589640989616,2.190450065006103,2.8400414957543463,-1.9980154349764565,False,below_sma,18,2023
GLW,A,2023-03-03,32.33498977661133,31.43922996520996,30.980846138385193,34.36620523395054,1.5000000000000013,4.187858563065394,-2.770249248847122,False,below_sma,4,2023
GLW,A,2024-03-04,31.719502716064454,31.2048282623291,28.996722028646403,35.80367374719153,1.5,8.58393245250686,-1.6225804620659896,False,timeout,20,2024
GLW,B,2025-07-14,52.0998791885376,54.53754559382576,50.474768251678825,54.53754559382576,1.5,3.1192220829876947,4.678833124481542,True,target,7,2025
GLW,B,2025-10-29,88.91725273132325,81.017026625103,81.017026625103,112.61793104998398,3.0,8.884919251938605,-8.884919251938605,False,stop,11,2025
CPAY,B,2016-05-10,150.86609939575195,148.40904074069562,148.40904074069562,156.5800018310547,2.3255051008018155,1.6286353693091602,-1.6286353693091602,False,stop,3,2016
CPAY,A,2016-09-19,166.83480422973633,172.36000061035156,155.1534793068345,184.3567916140891,1.500000000000001,7.001731429382274,3.3117768238615684,True,timeout,20,2016
CPAY,B,2016-09-21,169.16129516601563,174.35000610351562,164.05978586640776,184.46582306483924,3.0,3.0157662806975,3.06731568377256,True,timeout,20,2016
CPAY,B,2024-03-19,303.3261145019531,296.2699890136719,288.81859881561223,346.8486615609757,3.0,4.78281130200791,-2.3262505768311588,False,timeout,20,2024
CTVA,A,2020-10-05,28.040848159790038,31.96374923905683,25.425580773612175,31.96374923905683,1.5,9.326634384505168,13.989951576757754,True,target,7,2020
CTVA,B,2021-02-22,43.626984672546385,44.78131103515625,40.357163070849836,53.43644947763603,3.0,7.4949520949913,2.645899943060379,True,timeout,20,2021
CTVA,A,2022-02-03,45.89194805145264,49.30646896362305,43.00461717324719,50.22294436876081,1.5,6.291584909335861,7.440348595231029,True,timeout,20,2022
CTVA,A,2024-05-09,56.05935424804687,53.13974380493164,52.490349603325654,61.4128612151287,1.5,6.366474770525142,-5.208070057669193,False,below_sma,13,2024
COST,B,2017-05-03,151.71639724731446,155.64135084530452,150.40807938131778,155.64135084530452,3.0,0.8623444068896405,2.5870332206689213,True,target,1,2017
COST,B,2017-05-04,153.93537734985352,150.8328513316355,150.8328513316355,163.24295540450757,3.0,2.0154730326653967,-2.0154730326653967,False,stop,9,2017
COST,A,2018-04-16,172.81947326660156,176.24391174316406,161.27813239174506,190.13148457888633,1.5000000000000013,6.67826411960656,1.981511927929417,True,timeout,20,2018
COST,A,2019-05-10,222.30113433837892,218.7925262451172,211.00267140176328,239.24882874330237,1.5,5.08250350149699,-1.5783131758207984,False,below_sma,12,2019
COST,A,2019-10-04,263.0637680053711,270.3338317871094,250.8981627593938,281.3121758743371,1.5,4.6245841220250865,2.7636127304273317,True,timeout,20,2019
COST,A,2022-04-06,552.0430096435547,507.8398132324219,490.2249403567361,644.7701135737825,1.4999999999999996,11.198053087699364,-8.007201547516035,False,below_sma,16,2022
COST,B,2022-04-07,574.0004168701172,537.297290581,537.297290581,684.1097957374689,3.0,6.39426822880205,-6.39426822880205,False,stop,11,2022
COST,A,2024-05-03,729.6288519287109,778.5286114749373,703.9818295663824,778.5286114749373,1.9066447112415128,3.51507787754456,6.702004644822377,True,target,5,2024
COST,A,2024-09-09,880.543306274414,866.7178344726562,821.7571299628701,968.7225707417299,1.4999999999999991,6.67612551167628,-1.5701069672828991,False,timeout,20,2024
COST,A,2024-09-12,898.7535296630859,886.6002807617188,824.86344871449,1009.5886510859798,1.4999999999999993,8.2213953558875,-1.3522337882692996,False,timeout,20,2024
CTRA,A,2024-05-31,26.621308994293212,25.58907127380371,25.327298661448097,28.562324493560887,1.5000000000000013,4.860806555840328,-3.8774867182931585,False,below_sma,9,2024
CTRA,A,2026-01-14,24.92476930618286,24.829303836592846,24.829303836592846,25.40209665413293,5.0,0.38301445609100443,-0.38301445609100443,False,stop,1,2026
CTRA,A,2026-01-15,25.28841899871826,26.80857261488181,24.274983254609225,26.80857261488181,1.4999999999999982,4.00750930360811,6.011263955412158,True,target,3,2026
CTRA,A,2026-03-12,31.660199546813963,33.40999984741211,27.04986186858338,38.57570606415984,1.5000000000000004,14.561934997957177,5.526813872448357,True,timeout,20,2026
CRH,B,2016-05-16,22.600102443695068,23.068761805630274,22.4033632522621,23.068761805630274,2.3821352447455033,0.8705234497193798,2.0737045909539744,True,target,3,2016
CRH,A,2016-05-19,22.753630542755126,22.38639259338379,21.599203706467385,24.485270797186736,1.5,5.073594010057072,-1.613975179395127,False,below_sma,16,2016
CRH,A,2019-08-23,27.060019512176513,28.310491926519965,26.226371235947546,28.310491926519965,1.5000000000000022,3.080737897671657,4.621106846507493,True,target,7,2019
CRH,B,2021-05-04,41.97352787017822,43.14116742532643,41.19510150007942,43.14116742532643,1.4999999999999953,1.8545650308604882,2.7818475462907237,True,target,1,2021
CRH,A,2024-10-10,88.27701416015626,96.25669228701099,82.9572287422531,96.25669228701099,1.4999999999999987,6.0262407700511496,9.039361155076715,True,target,19,2024
CRWD,B,2021-06-22,254.04388549804688,253.5500030517578,225.6485418639381,339.2299164003732,3.000000000000001,11.177337954204402,-0.19440831859456845,False,timeout,20,2021
CRWD,B,2021-07-23,266.2703915405273,244.75092075167322,244.75092075167322,298.54959772380846,1.4999999999999987,8.081811373901392,-8.081811373901392,False,stop,13,2021
CRWD,A,2025-12-03,518.9282830810547,504.7799987792969,481.5895991600433,574.9363089625718,1.5000000000000007,7.19534570351781,-2.7264430872325214,False,below_sma,7,2025
CSX,A,2020-12-10,27.67722490310669,29.817476272583008,25.607204754459325,30.78225512607774,1.5,7.479146322993574,7.732897271922952,True,timeout,20,2020
CSX,B,2021-01-08,29.473169059753417,27.39117574231226,27.39117574231226,35.71914901207688,2.9999999999999982,7.064029365896005,-7.064029365896005,False,stop,9,2021
CMI,B,2016-11-09,105.83209671020508,113.16194915771484,97.75172432795028,130.07321385696946,3.0,7.635086739688138,6.925925759158629,True,timeout,20,2016
CMI,A,2017-04-11,118.03387390136719,116.19220390443803,116.19220390443803,121.2464792819575,1.7443979572600372,1.560289378003566,-1.560289378003566,False,stop,1,2017
CMI,A,2017-04-24,116.95145416259766,120.08182186439905,115.76043034474453,120.08182186439905,2.6282998332006744,1.0183916278605998,2.676638545638978,True,target,1,2017
CMI,A,2017-06-19,129.56075134277344,131.44363403320312,119.85309791146496,158.6837116366989,2.9999999999999987,7.492742463051449,1.4532817006040804,True,timeout,20,2017
CMI,B,2017-07-24,131.43191116333008,134.31193281713607,129.51189672745943,134.31193281713607,1.5,1.4608434275026698,2.1912651412540045,True,target,1,2017
CMI,A,2019-03-08,128.35734603881835,136.95143127441406,119.0514316923107,142.3162175585798,1.4999999999999984,7.250005265529031,6.695436997424872,True,timeout,20,2019
CMI,A,2019-03-11,131.23886901855468,136.8843536376953,119.23211503009378,167.25913098393738,3.0,9.14877892369171,4.301686429759211,True,timeout,20,2019
CMI,A,2019-12-12,157.0960025024414,151.7563018798828,146.03988779949137,173.68017455686643,1.5,7.037807790671316,-3.399004772559759,False,below_sma,14,2019
CMI,A,2020-09-17,182.82938598632813,195.21575927734375,167.7623723725933,205.4299064069304,1.5,8.241024019443758,6.774826280903149,True,timeout,20,2020
CMI,A,2020-09-18,184.0977781677246,195.5229034423828,168.6494933852286,207.27020534146862,1.4999999999999991,8.39134775891845,6.2060093219860555,True,timeout,20,2020
CMI,B,2022-11-30,230.75247985839843,224.34118320042455,224.34118320042455,240.36942484535925,1.5,2.778430230482541,-2.778430230482541,False,stop,6,2022
CMI,B,2024-03-18,272.16428741455076,283.04205322265625,246.89615496747388,347.9686847557814,3.0,9.28414697134359,3.996764568724212,True,timeout,20,2024
CVS,B,2019-10-17,53.417389183044435,59.63022994995117,50.970290040125484,60.75868661180129,3.0,4.581090877604518,11.63074583375332,True,timeout,20,2019
CVS,A,2021-01-15,63.68257781982422,59.89049530029297,56.72108666035679,74.12481455902537,1.500000000000001,10.931547367889895,-5.954662404307986,False,below_sma,20,2021
CVS,B,2022-01-24,89.10364059448243,92.76851998451224,86.81860391856509,92.76851998451224,1.6038602043700352,2.564470610484614,4.113052357432802,True,target,3,2022
CVS,B,2025-10-01,74.86822883605957,79.60599197033,71.70972007987929,79.60599197033,1.5,4.2187571487720525,6.328135723158078,True,target,10,2025
DHR,B,2016-07-01,41.67584129333496,45.78803667752675,40.30510949860437,45.78803667752675,3.0,3.2890320919563787,9.867096275869136,True,target,1,2016
DHR,B,2018-10-09,90.48383377075196,88.88775907808699,88.88775907808699,94.30939521400937,2.3968561501779484,1.7639335405579228,-1.7639335405579228,False,stop,1,2018
DHR,B,2021-09-20,278.1738363647461,275.90727720752426,275.90727720752426,289.5066321508552,5.0,0.8147995465144575,-0.8147995465144575,False,stop,5,2021
DHR,B,2024-03-19,248.0336114501953,244.0571930745415,244.0571930745415,254.7057415777356,1.677924578658863,1.6031772276364566,-1.6031772276364566,False,stop,4,2024
DHR,A,2025-12-11,229.23960891723632,238.4916229248047,210.46190083102562,257.4061710465524,1.5000000000000007,8.19130174532366,4.035957857051078,True,timeout,20,2025
DRI,A,2016-05-19,48.96560302734375,50.6385383605957,46.894370703877236,52.07245151254351,1.4999999999999982,4.229974094896528,3.416552089265077,True,timeout,20,2016
DRI,A,2017-01-11,55.58199829101562,55.91234588623047,54.24312591121035,57.59030686072353,1.4999999999999973,2.408823757640415,0.5943427825052559,True,below_sma,5,2017
DRI,A,2017-01-12,56.283545379638674,55.91234588623047,54.365519920454005,59.160583568415674,1.4999999999999982,3.407790760598639,-0.6595168994853193,False,below_sma,4,2017
DRI,A,2017-02-09,57.24436019897461,57.12163543701172,55.22557565960491,60.27253700802917,1.5,3.5266086167312363,-0.2143875161436269,False,timeout,20,2017
DRI,A,2018-08-23,90.92207221984863,90.6995849609375,84.7059216494613,100.24629807542962,1.5,6.8367893720643975,-0.24470104285916194,False,timeout,20,2018
DRI,A,2019-05-20,99.77512184143066,95.05955505371094,92.86988788656359,120.49082370603188,3.0,6.920797316430577,-4.72619496793401,False,below_sma,6,2019
DRI,B,2021-02-18,108.57619857788086,113.10683133289461,105.55577674120502,113.10683133289461,1.5,2.781845262808047,4.17276789421207,True,target,1,2021
DRI,A,2023-02-21,131.70997100830078,128.38792419433594,126.6754360159205,139.26177349687123,1.5000000000000029,3.8224402859089497,-2.522243979353302,False,below_sma,4,2023
DRI,B,2023-05-18,145.6008329772949,150.58189392089844,135.06656982187394,177.20362244355783,3.0,7.235029456915052,3.4210387686314085,True,timeout,20,2023
DRI,A,2024-11-06,161.80153884887696,163.64625549316406,147.65575784412553,183.0202103560041,1.5,8.74267396057563,1.1401106920312258,True,timeout,20,2024
DRI,B,2025-02-25,188.5472492980957,180.91463015442886,180.91463015442886,199.99617801359594,1.5,4.048120124839136,-4.048120124839136,False,stop,11,2025
DDOG,B,2021-10-13,154.33109939575195,188.8000030517578,135.34106739103268,211.30119540990975,3.0,12.304734482596434,22.334386128888447,True,timeout,20,2021
DDOG,A,2023-09-11,100.86119728088379,98.22000122070312,95.75753828971084,118.0199966430664,3.3620583569277804,5.060081705117976,-2.6186443661037595,False,below_sma,1,2023
DDOG,B,2024-01-19,129.0068975830078,129.74000549316406,118.37549942019851,160.90109207143567,3.0,8.240953283888294,0.5682703203404724,True,timeout,20,2024
DVA,A,2018-08-02,73.35899848937989,67.92249173224477,67.92249173224477,89.66851876078525,3.0,7.410824669208315,-7.410824669208315,False,stop,20,2018
DVA,A,2023-09-13,100.1186972808838,98.57586937081668,98.57586937081668,104.0199966430664,2.5286678680922323,1.5409987864091976,-1.5409987864091976,False,stop,1,2023
DVA,B,2024-09-12,156.06359939575196,159.42999267578125,147.62932958556087,181.36640882632526,3.0,5.40437990847767,2.1570649998227056,True,timeout,20,2024
DECK,A,2021-09-14,72.04395080566407,65.74053336346586,65.74053336346586,81.49907696896139,1.500000000000001,8.749405566612316,-8.749405566612316,False,stop,8,2021
DECK,A,2023-07-28,88.11990211486817,86.96333312988281,81.00846048442533,98.78706456053243,1.5,8.070187846069963,-1.3124946320046031,False,below_sma,19,2023
DE,A,2016-10-31,75.45754440307617,81.26723822109469,71.58441519106383,81.26723822109469,1.5,5.13285880510902,7.699288207663531,True,target,17,2016
DE,A,2016-11-09,77.00428344726562,89.70274353027344,71.49672173308014,93.52696858982208,3.0,7.15227967539909,16.490589243264665,True,timeout,20,2016
DE,A,2017-01-04,90.95461853027344,93.27116394042969,81.78398052232613,118.46653255411535,3.0,10.082652377784354,2.546924441649118,True,timeout,20,2017
DE,A,2017-01-20,91.74539039611817,95.73686981201172,85.32771736337068,101.37189994523939,1.499999999999999,6.995090440008663,4.350604862718459,True,timeout,20,2017
DE,A,2017-04-25,97.79657958984374,106.62433624267578,92.6104781575603,113.3548838866941,3.0,5.302947663439583,9.02665173961647,True,timeout,20,2017
DE,B,2017-07-10,111.2999674987793,108.60917686195683,108.60917686195683,119.3723394092467,3.0,2.417602356309746,-2.417602356309746,False,stop,2,2017
DE,B,2020-11-05,226.85856948852538,236.01467895507812,213.76519758960475,266.1386851852873,3.000000000000002,5.771601191191895,4.036043023279255,True,timeout,20,2020
DE,B,2021-01-05,253.64396392822266,283.3487393982126,243.74237210489267,283.3487393982126,2.9999999999999973,3.9037364303816005,11.71120929114479,True,target,5,2021
DE,A,2021-05-06,361.4584625244141,333.66420859319896,333.66420859319896,403.1498434212367,1.499999999999999,7.689473843578305,-7.689473843578305,False,stop,9,2021
DE,B,2025-05-16,519.3585076904296,517.6556396484375,482.15103853478104,575.1697114239025,1.5,7.164120468750768,-0.3278791079335027,False,timeout,20,2025
DELL,B,2020-09-09,30.611589374542238,31.18448829650879,28.43900150021211,33.87047118603743,1.5,7.097272368800731,1.8715098878302476,True,timeout,20,2020
DELL,A,2020-11-13,30.277258930206298,32.94240140969637,29.424047861266597,32.94240140969637,3.1236613969414315,2.8179931046812454,8.80245627793994,True,target,13,2020
DELL,A,2021-12-03,52.84256801605225,49.86233139038086,48.20073715027115,66.76806061339553,3.0,8.784264353638195,-5.639840639020547,False,below_sma,7,2021
DELL,B,2024-01-08,75.65652328491211,79.97346496582031,71.6644791079415,87.63265581582394,3.0,5.276536646994889,5.7059741757510976,True,timeout,20,2024
DELL,A,2025-09-17,128.018408203125,137.61549215618078,122.2552514700148,137.61549215618078,1.665247779557872,4.5018187727860886,7.496643715353979,True,target,9,2025
DAL,B,2017-06-07,46.761491203308104,49.13148880004883,45.18297177804244,51.49704947910509,3.0,3.3756823930242623,5.068267789913981,True,timeout,20,2017
DAL,A,2017-11-16,45.70738048553467,45.382041931152344,44.3815906306484,47.696065267864086,1.5000000000000027,2.900603449164749,-0.7117856042642592,False,below_sma,6,2017
DAL,B,2018-09-21,55.01334800720215,53.32914977244868,53.32914977244868,60.06594271146255,3.0,3.061435625646666,-3.061435625646666,False,stop,1,2018
DAL,A,2019-09-12,56.282250022888185,55.03570775228153,55.03570775228153,60.676516167489304,3.525164166685311,2.214805325124217,-2.214805325124217,False,stop,2,2019
DAL,A,2021-04-05,48.26518890380859,44.77488327026367,41.69701680556145,58.11744705117931,1.5,13.608508010478031,-7.231517606822216,False,below_sma,10,2021
DAL,A,2024-02-22,40.65474895477295,44.954994201660156,37.60326475966836,45.23197524742983,1.500000000000001,7.505849312952982,10.577473376286463,True,timeout,20,2024
DAL,A,2024-03-07,41.39005840301514,45.01362609863281,38.05728585947316,51.38837603364107,3.0,8.052108820651473,8.754681282000092,True,timeout,20,2024
DVN,A,2016-06-20,25.87272497177124,23.634090423583984,22.196019132423686,31.387783730792574,1.5,14.210740628824645,-8.652488482097448,False,below_sma,5,2016
DVN,A,2016-10-12,30.93494327545166,29.290945053100586,28.1453336523923,35.119357710040696,1.4999999999999993,9.01766522802402,-5.3143728362859575,False,below_sma,3,2016
DVN,A,2016-11-15,31.240405769348143,33.01362991333008,27.60697102039127,36.69055789278345,1.5,11.630561958071159,5.67605989843369,True,timeout,20,2016
DVN,A,2018-06-22,30.398506965637207,31.365375518798828,26.26384337940194,42.802497724343006,3.0,13.601535071801829,3.1806448726398955,True,timeout,20,2018
DXCM,A,2023-04-28,120.12659637451172,115.69000244140625,110.64719746977961,134.34569473160988,1.5,7.891174136973578,-3.693265327583043,False,below_sma,17,2023
FANG,B,2016-05-26,69.94403022766113,67.09146118164062,65.75124293347483,82.52239211022004,3.0,5.9944891372990385,-4.078359563690662,False,timeout,20,2016
FANG,A,2016-07-13,69.28194053649902,67.7833023071289,65.0921786361798,75.56658338697787,1.5000000000000018,6.047408412459205,-2.163100827957619,False,below_sma,6,2016
FANG,B,2016-10-19,78.53576522827149,74.57187246752798,74.57187246752798,84.48160436938674,1.5,5.047245352766454,-5.047245352766454,False,stop,4,2016
FANG,A,2016-11-08,71.33664070129394,77.09986653732,69.28530286585023,77.09986653732,2.8094961914352,2.8755739200465458,8.078913976561159,True,target,7,2016
FANG,B,2023-08-24,133.6251805114746,138.46107559713272,130.4012504543692,138.46107559713272,1.5,2.412666568355776,3.618999852533664,True,target,6,2023
FANG,B,2023-09-27,140.99650817871094,134.6817260444251,134.6817260444251,150.4686813801397,1.5,4.478679802681325,-4.478679802681325,False,stop,4,2023
FANG,A,2024-05-31,187.4797393798828,184.02358653557738,184.02358653557738,193.61338294169977,1.7747026355975983,1.8434807172962597,-1.8434807172962597,False,stop,1,2024
DG,B,2018-02-06,86.49458061218262,84.53395183464207,84.53395183464207,94.72655810349245,4.198641571320904,2.266764881295231,-2.266764881295231,False,stop,3,2018
DG,A,2019-10-18,148.4003141784668,143.9274139404297,135.74244992905767,186.3739069266942,3.0,8.529540061611145,-3.0140773372339265,False,below_sma,15,2019
DG,B,2020-09-18,189.0013265991211,203.7429656982422,181.9985932181165,210.00952674213485,3.0,3.7051239306153914,7.799754300343443,True,timeout,20,2020
DG,B,2021-07-19,205.20511413574218,213.84566858427678,202.32492931956398,213.84566858427678,3.0,1.4035638577082306,4.2106915731246914,True,target,7,2021
DG,A,2022-01-06,216.5746907043457,201.43305323583553,201.43305323583553,239.28714690711095,1.5,6.9914159495121195,-6.9914159495121195,False,stop,6,2022
DG,B,2026-02-27,153.9475831604004,150.37762666796905,150.37762666796905,159.30251789904742,1.5,2.318942862981974,-2.318942862981974,False,stop,2,2026
DLTR,A,2019-06-21,111.06810241699219,107.55000305175781,101.59815148157783,139.47795522323526,2.9999999999999987,8.526256170165345,-3.167515505060206,False,timeout,20,2019
DLTR,A,2022-01-24,130.82849395751953,129.0225361252874,129.0225361252874,139.85828311868022,5.0,1.3804009949228182,-1.3804009949228182,False,stop,1,2022
DPZ,B,2017-05-18,174.00278732299805,178.7301852181843,171.22848582298047,178.7301852181843,1.703995724745959,1.5944006085762803,2.7168518205463372,True,target,2,2017
DPZ,A,2018-04-04,208.8480651855469,229.9589462385852,194.77414448352133,229.9589462385852,1.499999999999999,6.738832217345116,10.108248326017666,True,target,16,2018
DPZ,B,2018-06-05,236.98319869995117,264.27478082300036,227.88600465893478,264.27478082300036,3.0,3.8387506333453287,11.516251900035986,True,target,11,2018
DPZ,B,2018-07-11,252.85853210449218,245.2825384703402,245.2825384703402,264.22252255572016,1.5,2.9961392131396436,-2.9961392131396436,False,stop,9,2018
DASH,A,2024-09-11,128.71980422973633,142.64999389648438,111.52746149841673,154.5083183267157,1.4999999999999991,13.356408389679553,10.822102900254375,True,timeout,20,2024
DOV,A,2017-05-19,57.647204818725584,58.4791374206543,53.87944592350609,68.95048150438407,3.0000000000000018,6.535891735024089,1.4431447362361547,True,timeout,20,2017
DOV,B,2017-08-03,60.27147674560547,60.10210418701172,57.92280731208634,67.31748504616286,3.000000000000003,3.8968174671286353,-0.2810161086788028,False,timeout,20,2017
DOV,B,2017-08-25,59.44191593170166,60.58452087515865,58.867138646878765,60.58452087515865,1.9879090103727162,0.9669561887663722,1.9222209202843323,True,target,5,2017
DOV,B,2017-11-30,68.83010650634766,71.85922241210938,66.53845607858615,75.70505778963219,3.0,3.3294303090322392,4.400858954769105,True,timeout,20,2017
DOV,B,2017-12-15,68.66806983947754,70.5558959844222,67.4095190761811,70.5558959844222,1.4999999999999944,1.8328034648978804,2.7492051973468103,True,target,1,2017
DOV,B,2017-12-18,69.9290146636963,73.99386596679688,67.3908831899453,77.54340908494927,3.0,3.629582778990116,5.812825080761295,True,timeout,20,2017
DOV,A,2020-01-15,106.98683738708496,109.85929870605469,101.41391203815421,115.34622541048108,1.4999999999999987,5.208982230933293,2.684873568677411,True,timeout,20,2020
DOV,B,2023-02-01,149.11545684814453,146.11737060546875,135.39365227833414,190.2808705575757,3.0,9.202134278932823,-2.010580462982425,False,timeout,20,2023
DOV,A,2024-04-03,168.9219676208496,174.05352783203125,158.12496939502142,185.1174649595919,1.5,6.391707590135567,3.0378288173268118,True,timeout,20,2024
DOV,A,2026-01-21,205.99182998657227,231.98768615722656,186.4319976070081,264.6713271252648,3.0,9.495440853571326,12.61984816210859,True,timeout,20,2026
DOV,B,2026-02-03,209.06369110107423,221.83999633789062,196.906925652679,245.53398744625989,3.0,5.814862152470987,6.1112023659046315,True,timeout,20,2026
DOW,B,2020-09-01,34.79612983703613,34.98402404785156,32.89453419509151,40.500916762870006,3.0,5.464963060117718,0.5399859458376869,True,timeout,20,2020
DOW,A,2021-01-06,43.55141212463379,40.94964599609375,37.67606880298191,61.17744208958944,3.0,13.490592003855228,-5.974010948472591,False,below_sma,14,2021
DOW,B,2021-01-12,45.49679626464844,42.44341188725126,42.44341188725126,54.65694939683998,3.0,6.711207443346283,-6.711207443346283,False,stop,4,2021
DOW,A,2021-05-03,48.64769302368164,52.454963172289666,46.109512924609625,52.454963172289666,1.5000000000000013,5.217472692562075,7.826209038843119,True,target,3,2021
DOW,A,2021-05-04,49.90627750396728,53.022098541259766,46.07085281666917,55.65941453491445,1.5000000000000009,7.68525500022159,6.2433449119598095,True,timeout,20,2021
DOW,A,2024-05-31,50.97013172149658,50.02661176481179,50.02661176481179,52.46311273206426,1.5823523392271583,1.8511232457475884,-1.8511232457475884,False,stop,1,2024
DHI,A,2017-06-14,30.905733547210694,33.424110282712995,29.226815723542494,33.424110282712995,1.5,5.432383027257822,8.148574540886733,True,target,17,2017
DHI,B,2018-01-11,47.03904499053955,45.923515540744205,45.923515540744205,48.71233916523257,1.5,2.371496806577813,-2.371496806577813,False,stop,9,2018
DD,B,2016-04-26,25.45180955886841,24.51313198649237,24.51313198649237,28.26784227599653,3.0,3.688058289941778,-3.688058289941778,False,stop,6,2016
DD,A,2016-10-06,25.876410884857176,25.976842880249023,25.072688211766142,27.081994894493725,1.4999999999999978,3.1060052209998372,0.3881218142606483,True,timeout,20,2016
DD,A,2017-01-24,29.024975624084473,31.29924774169922,26.946203978939526,35.26129055951931,2.9999999999999982,7.162009960208252,7.8355694318915825,True,timeout,20,2017
DD,B,2017-07-12,32.724963912963865,31.889925003051758,31.416900921470717,36.64915288744331,2.9999999999999973,3.9971411274038546,-2.5516877944709053,False,timeout,20,2017
DD,A,2017-08-22,32.207421684265135,33.76816144748971,31.585421489758563,33.76816144748971,2.5092271304877913,1.9312324985344895,4.845900980602464,True,target,8,2017
